label,text,wakati_text
-1.0,グレタさんは金持ちになって普通に地球汚染に貢献するんじゃないかな・・・・,グレタ さん 金持ち なる 普通だ 地球 汚染 貢献 する ない
-1.0,グレタさん、経済成長を否定していながら優雅に電車に乗り食事してたのが批判されてたからこんな画像上げたのかな？ どっちにしても正体見たりって感じだな。 https://t.co/QmJtqYQmR4,グレタ さん 経済 成長 否定 する いる 優雅だ 電車 乗る 食事 する る の 批判 する れる たい 画像 上げる する 正体 見る 感じ
-1.0,グレタさん、コミュニケーション不全から嘘をついたり過激なことをするのを辞められない人じゃないですか。さすがにこのままは可哀想ですが、もう大人が引き返すことを許さないでしょうね。,グレタ さん コミュニケーション 不全 嘘 つく 過激だ こと する の 辞める られる ない 人 ない 可哀想だ 大人 引く 返す こと 許す ない
-1.0,"グレタさんはSNS使い方間違ってるしそこらへんちゃんとしてる人が付くべきなのでは？
意見をしっかり持ってるとは言え子供だし1人で大暴走して自然消滅する未来しか見えない",グレタ さん 使い 方 間違う る そこら へん ちゃん する る 人 付く 意見 持つ る 言える 子供 だし 1 人 暴走 する 自然だ 消滅 する 未来 見える ない
-1.0,"グレタさんまた嘘ついちゃったね。
超満員列車でドイツを移動中。やっと家に帰るところです！じゃねぇよ。床に座ってパフォーマンスしてさ。がっつりファーストクラス使ってんじゃん。
これだからうさんくさいんだよ。
電力うんぬん抜かすなら歩いて帰れよ。電車使うな。",グレタ さん 嘘 つく う 満員 列車 ドイツ 移動 中 家 帰る ところ ない 床 座る パフォーマンス する ファースト クラス 使う うさんくさい 電力 うんぬん 抜かす 歩く 帰れる 電車 使う
-1.0,"グレタさんって、本当に幸せな子供だね。

先端科学技術や、そこで演説できている平和は
誰が築いたたものなんだろう？
負の側面だけを指摘して、正の側面は自由に享受する。

幸せな子だねぇ(((ｕдｕ*)ｩﾝｩﾝ",グレタ さん 本当だ 幸せだ 子供 先端 科学 技術 演説 できる いる 平和だ 誰 築く たい もの 負 側面 指摘 する 正 側面 自由だ 享受 する 幸せだ 子 ない
1.0,グレタさんについて調べたけど、どちらにせよ私にだったら到底できないことをしてて普通にすごいなと,グレタ さん つく 調べる する 私 できる ない こと する る 普通だ すごい
-1.0,"グレタさんはインドに行くべきだ。
インドまで行って「インドはCO2を減らせ」と言ってほしい。インドの列車に乗ってほしい。 https://t.co/MgPuWjwlAp",グレタ さん インド 行く インド 行く インド 2 減らす 言う ほしい インド 列車 乗る ほしい
-1.0,ドイツ鉄道(･ω･)b こんな嘘つきのク◯餓鬼、次から乗車拒否して歩いて帰らせりゃ良いんじゃ。&gt;グレタさん「帰りの列車は超満員」 ドイツ鉄道とツイッターで小競り合い https://t.co/qGU4YPQ2ie,ドイツ 鉄道 嘘つき 餓鬼 次 乗車 拒否 する 歩く 帰る せる 良い グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い
1.0,"マスコミに追われてへとへとの十代半ばの少女が、基本的には汽車旅のエコさをアピールしてくれてる中での話だというのに、もうちょっと大人な対応は出来んものかね。
ドイツ鉄道、グレタさんにツイッターで応酬　「混雑し過ぎ」と形容され（https://t.co/eEEv4kJU5h） https://t.co/xDe8vRYpWD",マスコミ 追う れる へとへとだ 十代 少女 基本 的だ 汽車 旅 エコ さ アピール する くれる る 中 話 いう 大人 対応 出来る もの ドイツ 鉄道 グレタ さん ツイッター 応酬 混雑 する 過ぎる 形容 する れる （）
-1.0,グレタさんみたいな、不協和音マーケティングみたいの、ほんと嫌だなぁ　他人を不愉快をお金に換える、その発想が嫌い,グレタ さん 協和 音 マーケティング ほんとだ 嫌だ 他人 不愉快だ 金 換える 発想 嫌いだ
-1.0,RT @nowa_nowa_ki: 人の成長と成熟に必要な年月は一定ではないけれど、グレタさんの年齢で将来を縛ってしまうような活動をするのも、させるのも、あまり快く思えない,人 成長 成熟 必要だ 年月 一定 ない グレタ さん 年齢 将来 縛る しまう 活動 する の する せる の 快い 思える ない
-1.0,グレタさんの事がイマイチ受け入れられないのは本人以前に胡散臭い取り巻きの「大人」の影響が大きいと思われる所。,グレタ さん 事 イマイチだ 受け入れる られる ない の 本人 以前 胡散臭い 取り巻き 大人 影響 大きい 思う れる 所
1.0,"@lTfC8qI4PATLiaC グレタさんスバラシイ！

ぜひ日本にも来てください！
極限のエコを体感してほしいです！ https://t.co/7cSVjzVT2H",グレタ さん スバラシイ 日本 来る くださる 極限 エコ 体感 する ほしい
-1.0,"RT @onlyone_haru: 所詮はバックにいる大人のお人形ですよね？

ドイツ鉄道、グレタさんにツイッターで応酬　「混雑し過ぎ」と形容され（https://t.co/VjFzbl05Rp） https://t.co/5Eg4wUjd5D",所 詮 バック いる 大人 人形 ドイツ 鉄道 グレタ さん ツイッター 応酬 混雑 する 過ぎる 形容 する れる （）
1.0,"@GretaThunberg 私は今乳がんです。私には沢山の未来はないけれど、私には14歳の娘がいます。
未来を生きる子供達の為にグレタさんの活動を応援します。
私も何処に行く時は飛行機は利用しません。
頑張って下さい。",私 乳 私 沢山だ 未来 ない 私 14 歳 娘 いる ます 未来 生きる 子供 達 為 グレタ さん 活動 応援 する ます 私 行く 時 飛行機 利用 する ます 頑張る 下さる
1.0,"グレタさんと吉野彰さんが世界の「環境」を本気で変えるかもしれない！本気で「気候変動」を考えているからだ！
「吉野理論」は「原発ムラ」を一気に変える可能性を持っている。",グレタ さん 吉野 彰 さん 世界 環境 本気だ 変える しれる ない 本気だ 気候 変動 考える いる 吉野 理論 原発 ムラ 一気だ 変える 可能だ 性 持つ いる
1.0,グレタさんについては、多方面から環境についての知識に関するツッコミを受け、環境について考えるきっかけを生成するための人柱として大変有能だと思います。,グレタ さん つく 多方面だ 環境 つく 知識 関する ツッコミ 受ける 環境 つく 考える きっかけ 生成 する ため 人柱 する 有能だ 思う ます
-1.0,グレタさんを批判するつもりは微塵もないが、テレビもWi-Fiもパソコンもない環境が適正な俺にとっては、グレタさんも環境汚染の原因だよ。グレタさんに電気もガスも使わない人になってほしいわけじゃなくて、俺は環境なんかいくらでも汚染していいと思ってるだけ。,グレタ さん 批判 する つもり 微塵 ない テレビ パソコン ない 環境 適正だ 俺 とる グレタ さん 環境 汚染 原因 グレタ さん 電気 ガス 使う ない 人 なる ほしい ない 俺 環境 汚染 する いい 思う る
-1.0,グレタさん若者の支持を集めるだけだったらそれで良いだろうけど、物事を前に進めようと思ったら、後ろにいる大人たちも少しは前に出て、カルトでは無いアピールした方が良くないか。カルトでないならば。,グレタ さん 若者 支持 集める 良い 物事 前 進める 思う 後ろ いる 大人 たち 前 出る カルト 無い アピール する 方 良い ない カルト ない
1.0,"グレタさんの考えに関しては まあ俺も車よく乗るし
なんだかなーって思うけど

若い子頑張れって意味では超リスペクト  

トランプさんとTwitterやりあっとるんやで？
#グレタさん",グレタ さん 考え 関する 俺 車 よい 乗る しなんだ なーい う る 思う うむ け どう 若い い 子 頑張る れる う る 意 味 リスペク トト ランプ り ある う る グレタ
1.0,"図らずグレタさんの件でドイツ鉄道のツイート参照回数が増えててびっくり中
色々言う人はいるけど、やっぱり行動する人は立派だと思うよ

コーヒーの蓋は紙、マドラーは木、エコバッグでフライパン10%OFF（引き過ぎかと？！）、意識高過ぎた
日本で海洋ゴミの話題とか会話の中で聞いたことないもん",図る グレタ さん 件 ドイツ 鉄道 ツイート 参照 回数 増える る びっくり 中 言う 人 いる 行動 する 人 立派だ 思う よ コーヒー 蓋 紙 マドラー 木 フライパン 10 引き 過ぎ 意識 高い 過ぎる 日本 海洋 ゴミ 話題 会話 中 聞く こと ない もん
-1.0,グレタさんみたいにファーストクラス乗ってるのに「超満員列車でドイツを移動中(^_^;) やっと家に帰るところです！」とか舐めた事抜かせる図々しさが欲しい……,グレタ さん ファースト クラス 乗る る 満員 列車 ドイツ 移動 中 家 帰る ところ 舐める 事 抜く せる 図 しさ 欲しい
1.0,TIME誌の表紙でも思ったけど、グレタさんの写真めちゃくちゃいいな、っておもう。撮る人がうまいの？,誌 表紙 思う グレタ さん 写真 めちゃくちゃだ いい おもう 撮る 人 うまい
1.0,みんなグレタさんのこと叩いてるけどさ、そもそも行動力がすごいと思う。高校生の時、世界に自分の意見を発信できる？？？？あと、学校に行けって言ってる人がいる。日本人っていつも学校でも仕事でもなにかと行く、参加する事が大事って勘違いしてる。大事なのはやっている内容、中身、勉強する事。,グレタ さん こと 叩く る 行動 力 すごい 思う 高校 生 時 世界 自分 意見 発信 できる あと 学校 行く 言う る 人 いる 日本 人 学校 仕事 行く 参加 する 事 大事だ 勘違い する る 大事だ の やる いる 内容 中身 勉強 する 事
-1.0,"グレタさんは言ってる事とやってることがちぐはぐで、そこが信用しきれないんだよなぁ。
グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで小競り合い https://t.co/402camfWKQ @afpbbcomさんから",グレタ さん 言う る 事 やる る こと ちぐはぐだ 信用 する きれる ない グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い さん
-1.0,グレタさんかクレタさんか知らんけど環境問題について語ったりする前にちゃんと判断することを覚えた方がいいと思うな。うん。,グレタ さん クレタ さん 知る 環境 問題 つく 語る する 前 判断 する こと 覚える 方 いい 思う
-1.0,グレタさんが叩かれるのは経済的に貧困なわけでもないのに教育を受けられる権利を放棄して、実在可能かどうかを検討もせずに声高に理想を喋ってるだけだからでしょ。あれに同調しちゃう人はプロパガンダに弱いと白状してるようなものだよ。,グレタ さん 叩く れる の 経済 的だ 貧困だ ない 教育 受ける られる 権利 放棄 する 実在 可能だ 検討 する 声高だ 理想 喋る る 同調 する う 人 プロパガンダ 弱い 白状 する る もの
-1.0,"虚偽で塗り固められた環境商売のお姫様って感じ。
わざわざファーストクラスから出てきて何度も角度を変えてポーズをとったの？(笑)

「グレタさん「帰りの列車は超満員」 ドイツ鉄道が応酬」  https://t.co/7Twtj6v1nN",虚偽 塗り固める られる 環境 商売 お姫様 感じ ファースト クラス 出る くる 何度 角度 変える ポーズ とる 笑 グレタ さん 帰り 列車 満員 ドイツ 鉄道 応酬
-1.0,"地球がどうでもいいって訳じゃなくて、具体的な方法論がないなら絵空事でしかないんだよね。
グレタさんも大人を批判するのなら大人が納得できる方法論を提示すればいいよ。
 #アベプラ",地球 いい 訳 ない 具体 的だ 方法 論 ない 絵空事 ない グレタ さん 大人 批判 する 大人 納得 できる 方法 論 提示 する いい
-1.0,"グレタちゃんがどうこうではなく、グレタちゃんを神輿に担いで利を得ようとしている連中が問題。テロリストが少年兵を使ってるのと一緒…

「なぜ、いい年した男の人がグレタさんに反発」　茂木健一郎氏がツイッターで持論展開 #niconews https://t.co/DNXaBPa8ID",グレタ ちゃん どうこう ない グレタ ちゃん 神輿 担ぐ 利 得る する いる 連中 問題 テロリスト 少年 兵 使う る の 一緒だ いい 年 する 男 人 グレタ さん 反発 茂木 健一郎 氏 ツイッター 持論 展開
-1.0,RT @fj197099: グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで小競り合い （https://t.co/yNidA0i16F）…無礼で傲慢、飛行機はダメで鉄道ファーストクラスは良いという自己矛盾、本当にロクな大人にはならんな…。,（） 無礼だ 傲慢だ 飛行機 ダメだ 鉄道 ファースト クラス 良い いう 自己 矛盾 本当だ ロク 大人 なる
-1.0,"この子にして、親に問題おおありだろうな。
ドイツ鉄道、グレタさんにツイッターで応酬　「混雑し過ぎ」と形容され（https://t.co/1haBWIphEv） - Y!ニュース https://t.co/76La0QjHsf",子 する 親 問題 ある ドイツ 鉄道 グレタ さん ツイッター 応酬 混雑 する 過ぎる 形容 する れる （） ニュース
1.0,グレタさんに対する意見は色々あるかもしれないけど少なくとも私は場面場面でグレタさんの怒った顔を思い出して節電節水を心がけるようになったから彼女の存在が活きたと思う私は,グレタ さん 対する 意見 色々だ ある しれる ない 私 場面 場面 グレタ さん 怒る 顔 思い出す 節電 節水 心す け る うむ う たい ら 彼 女 存ずる 在る 活 い たい 思う うむ 私す
-1.0,"グレタさんは世界を相手に、大人の世界で活動してるんだから、本人の言動が批判されるのも仕方ないでしょう。

それに彼女は一人ではなく、多くの大人が担ぎ上げてバックアップしてるのだから、それに対して批判は控えろ(未熟な子供だから多目に見ろ)と言うのも、フェアじゃないと思う。

( ˘•ω• ) https://t.co/woAgH2VmnQ",グレタ さん 世界 相手 大人 世界 活動 する る 本人 言動 批判 する れる の 仕方ない 彼女 一 人 ない 多く 大人 担ぐ 上げる バックアップ する る 対する 批判 控える 未熟だ 子供 多目 見る 言う の フェア ない 思う
-1.0,"これもう、絶対汚い大人がグレタさんを傀儡にしてるでしょ
そんなレベルの演出 https://t.co/2kPYMh6dWJ",汚い 大人 グレタ さん 傀儡 する る レベル 演出
1.0,グレタさん並のメンタル欲しい,グレタ さん 並 メンタル 欲しい
-1.0,"批判の矢面に立つのはいつもグレタさんで、その回りにいるはずの大人が何も批判されていない。
注目されやすい的を置いて、本当に動かしてるのが何者かを見極めなければならない。",批判 矢面 立つ の グレタ さん 回り いる 大人 批判 する れる いる ない 注目 する れる やすい 的 置く 本当だ 動かす る の 何者 見極める ない なる ない
-1.0,"フィフィも言ってたけど、グレタさんの賛同者が反対意見に対して子供（16歳が子供かどうかは置いとく）に大人げない対応だとか大人が子供をいじめているという反論使うのおかしいよね
よく引き合いに出されるキング牧師が黒人という事を盾にしていたか？
世界へメッセージを発する責任を皆認識すべきだ",フィフィ 言う る グレタ さん 賛同 者 反対 意見 対する 子供 16 歳 子供 置く とく 大人げない 対応 大人 子供 いじめる いる いう 反論 使う おかしい 引き 合い 出す れる キング 牧師 黒人 いう 事 盾 する いる 世界 メッセージ 発する 責任 認識 する
-1.0,グレタさんが最近話題になってるけど、あの子ちょっとな…。同じこと言うにももう少し違う言い方できるはずだし…。あと、彼女は発展途上国の問題を度外視して環境問題を語り出すから、所詮経済的に裕福な西洋人の主張になってしまう。,グレタ さん 最近 話題 なる る 子 同じだ こと 言う 違う 言い 方 できる あと 彼女 発展 途上 国 問題 度外視 する 環境 問題 語る 出す 経済 的だ 裕福だ 西洋 人 主張 なる しまう
-1.0,"@LoveperBlemish グレタさん自身は思春期特有の使命感や特別な自分という認識に酔ってるだけの子どもだと思うんのですが

彼女を支援している大人は明らかに軽い神輿を担いでる下衆なので反吐が出ますね…

中村 逞珂さんとかと同じで。",グレタ さん 自身 思春期 特有だ 使命 感 特別だ 自分 いう 認識 酔う る 子ども 思う 彼女 支援 する いる 大人 明らかだ 軽い 神輿 担ぐ る 下衆 反吐 出る ます 中村 逞 さん 同じだ
-1.0,人の成長と成熟に必要な年月は一定ではないけれど、グレタさんの年齢で将来を縛ってしまうような活動をするのも、させるのも、あまり快く思えない,人 成長 成熟 必要だ 年月 一定 ない グレタ さん 年齢 将来 縛る しまう 活動 する の する せる の 快い 思える ない
1.0,間違いは間違いといつかわかればいいと思うし、こんだけ若いのに色々機会も得てる中でクソ大人のみなさんに潰されることだけはないでほしいですね。グレタさん　活動するから若くても責任ガーとかはごもっともだけど、要するに全員同じでしょ,間違い 間違い わかる いい 思う こん 若い の 色々だ 機会 得る る 中 クソ 大人 みなさん 潰す れる こと なぐ ほしい グレタ さん 活動 する 若い 責任 ガー もっともだ 全員 同じだ
-1.0,"お定まりの活動家になってきちゃったなぁ
地球温暖化を訴えるなら徒歩かチャリじゃない？
一等車は事前予約じゃないと取れないし、誰が彼女を担いでるんだろ？
帰り船に乗せてくれる人いなかったのか

グレタさん「帰りの列車は超満員」 ドイツ鉄道とツイッターで小競り合い https://t.co/5o9KFEG4GQ",お定まり 活動 家 なる くる う 地球 温暖だ 化 訴える 徒歩 チャリ ない 一 等 車 事前 予約 ない 取れる ない 誰 彼女 担ぐ る 帰る 船 乗せる くれる 人 いる ない グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い
-1.0,RT @kabutoyama_taro: で、何が言いたいかというと、グレタさん、エコな乗り物に頑なにこだわるより、どのみち走ってる動力船とかに素直に乗らはったらいいんじゃないかと。彼女一人増えたところで船の燃料消費量は毛ほども変わらんよと。,何 言う たい いう グレタ さん エコ な乗り 物 頑なだ こだわる 走る る 動力 船 素直だ 乗る はう らいいん ない 彼女 一 人 増える ところ 船 燃料 消費 量 毛 ほど 変わる
-1.0,"問題児の典型だな
問題児は問題があるかないかを自分勝手に主観で言い張る

普通の人間は他人に迷惑をかけたか？
総合的に妥当か？
を客観性を重視して総合的に判断する→グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで小競り合い https://t.co/gXON19xTIz @afpbbcomより",問題 児 典型 だな 問題 児 問題 ある ない 自分勝手だ 主観 言い張る 普通だ 人間 他人 迷惑 かける 総合 的だ 妥当だ 客観 性 重視 する 総合 的だ 判断 する グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い
-1.0,"グレタさんってさぁ、なんか具体策が無いよね。
もっと具体を含めて怒鳴った方がいいと思う。抽象的だから何かなぁ…

まぁ、「大人に何とかして欲しい」って考え方は分かるんだけど…

#COP25",グレタ さん 具体 策 無い 具体 含める 怒鳴る 方 いい 思う 抽象 的だ 何 大人 する 欲しい 考え 方 分かる 25
-1.0,"グレタさんのダメなところはヒステリックなところ。年齢や性別や学歴は関係ない。
ヒステリックに叫ぶだけでそこには理論はないし科学的な話も出来ないのかなと思うし見ていて聞いていてとても不快。
つまり見る気も聞く気もなくなる。損だよね。",グレタ さん ダメだ ところ ヒステリック ところ 年齢 性別 学歴 関係 ない ヒステリック 叫ぶ 理論 科学 的だ 話 出来る ない 思う 見る いる 聞く いる 不快だ 見る 気 聞く 気 なくなる 損だ
1.0,国家権力がグレタさんの命を狙ってるんだからセキュリティの厳重なファーストクラスに乗るのはしょうがないだろ。それでもファーストクラスに乗ってるのがバレたら他の乗客の迷惑になるかもしれないから情報を偽装したんだよ。これ叩いてる奴らは本物の馬鹿 https://t.co/YsZox6J2JV,国家 権力 グレタ さん 命 狙う る セキュリティ 厳重だ ファースト クラス 乗る の しょうがない ファースト クラス 乗る る の バレる 他 乗客 迷惑だ なる しれる ない 情報 偽装 する 叩く る 奴 ら 本物 馬鹿だ
1.0,グレタさんは環境問題考えるきっかけとしてはとてもすばらしいんだから、それを考えればいいのでは…。彼女の素行のどうこうで自分の意見を変えるんかな。0か100かなのかなあ。信者になるかどうかの判断でもしてるんかいな。,グレタ さん 環境 問題 考える きっかけ する すばらしい 考える いい 彼女 素行 どうこう 自分 意見 変える 0 100 信者 なる 判断 する るん
1.0,"若い人が既得権益に対抗してるだけで応援したくなるよ。私が立ち向かう相手はショボすぎるからね。

あんな大きなものに立ち向かえるグレタさん。それだけの価値を認められてる訳。素晴らしいじゃない。",若い 人 既得 権益 対抗 する る 応援 する たい なる 私 立ち向かう 相手 ショボい すぎる もの 立つ 向かえる グレタ さん 価値 認める られる る 訳 素晴らしい ない
1.0,もしオレが将来どっかの空港で税関の仕事しててグレタさんが来たらメチャメチャ笑顔で歓迎すると思う。オレはそういう柔軟な人間でありたい,オレ 将来 どっか 空港 税関 仕事 する る グレタ さん 来る メチャメチャだ 笑顔 歓迎 する 思う オレ 柔軟だ 人間 ある たい
-1.0,RT @0ctahedral: 私はグレタさんのこと支持してない、温暖化に真摯に向き合う人はみんなグレタさんを支持するものだ（⇄グレタさんを支持していないなら温暖化に真摯に向き合っていない）とする考えは傲慢だよ,私 グレタ さん こと 支持 する ない 温暖だ 化 真摯だ 向き合う 人 グレタ さん 支持 する もの グレタ さん 支持 する いる ない 温暖だ 化 真摯だ 向き合う いる ない する 考え 傲慢だ
-1.0,グレタさんって世界に対して発言できるのはさすがだと思うけど、行動と発言が伴ってないんだよなぁ。,グレタ さん 世界 対する 発言 できる の 思う 行動 発言 伴う ない
-1.0,グレタさんもネット使って環境活動すればいいじゃない。交通費掛からない、手軽にできるよね。,グレタ さん ネット 使う 環境 活動 する いい ない 交通 費 掛かる ない 手軽だ できる
-1.0,グレタさん、せっかく環境問題取り組んでて若くしてあそこまでできるバイタリティあるんだから、批判合戦してないで草の根運動してください…SNS発信は大事だけどそれメインにされちゃったら本末転倒だから,グレタ さん 環境 問題 取り組む る 若い する できる バイタリティ ある 批判 合戦 する 草 根 運動 する くださる 発 信 大事だ メイン する れる う 本末転倒
1.0,"とある人と話してて、グレタさんが分断を生んだという言葉に妙に納得した。
見事に事実を突いた彼女の言葉は、多くの支持を得ながらも強い否定も同時に作り出した。
このまま分断を生みながら気候変動対策に踏み出すのは本当にいいことなのか？
ぼくはそこを上手く繋げられたらなあと思う。",人 話す る グレタ さん 分断 生む いう 言葉 妙だ 納得 する 見事だ 突く 彼女 言葉 多く 支持 得る 強い 否定 作る 出す 分断 生む 気候 変動 対策 踏み出す の 本当だ いい こと ぼく 上手い 繋げる られる 思う
-1.0,"グレタさんは、行動に信念を感じないのよなぁ。

中国は批判しない、ファーストクラスで帰国（は良いけど荷物置き場に座ってる写真の工作とか）、プラに囲まれて生活、とか。
完全にパフォーマーなのにムラがちょっとなぁ。

私の友達のロハス日本人夫婦の方が余程ちゃんとロハス生活してるわ。",グレタ さん 行動 信念 感じる ない 中国 批判 する ない ファースト クラス 帰国 良い 荷物 置き場 座る る 写真 工作 プラ 囲む れる 生活 完全だ パフォーマー ムラ 私 友達 ロハスだ 日本 人 夫婦 方 ロハスだ 生活 する る
-1.0,グレタさんの取り巻きは本当にクズ。 https://t.co/0zbZyKLn5W,グレタ さん 取り巻き 本当だ クズ
-1.0,"@YahooNewsTopics 世論はグレタさん叩き過ぎ
悪いのは持ち上げてる大人だ

誰も取り上げなきゃ、有り触れた子供の主張だ。
悪意や営利目的あっての訳でもない。

きったねえ大人の犠牲者だ。",世論 グレタ さん 叩く 過ぎる 悪い の 持つ 上げる る 大人 誰 取る 上げる ない 有る 触れる 子供 主張 悪意 営利 目的 ある 訳 ない きる ない 大人 犠牲 者
-1.0,"RT @05192127_0644: だんだんこの子が可哀想に思えてきた。人生で一番多感で一番華やかさがある年代に、なんでこんな宗教紛いなことやらされているんだろ？
全ては親の責任だわな………

グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで小競り合い https…",だん 子 可哀想だ 思える くる 人生 多感だ 華やかだ さ ある 年代 宗教 紛 こと する れる いる 親 責任 わな グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い
1.0,グレタさんの一気に名を上げる手法は凄い。他の活動家も見習うべき。,グレタ さん 一気だ 名 上げる 手法 凄い 活動 家 見習う
1.0,"ドイツ鉄道、グレタさんにツイッターで応酬　「混雑し過ぎ」と形容され https://t.co/G2svok984k @cnn_co_jpより
まあ、「若い世代からの問題提起」と思って、聞いてあげてください。",ドイツ 鉄道 グレタ さん ツイッター 応酬 混雑 する 過ぎる 形容 する れる 若い 世代 問題 提起 思う 聞く あげる くださる
-1.0,"いろんな意味でもうバレちゃってるよね
何故か中国は批判しない環境ガール

裏で操っている奴等は卑劣だよ
本当に

ドイツ鉄道、グレタさんにツイッターで応酬　「混雑し過ぎ」と形容され https://t.co/jACQ3nlUt9 #Yahooニュースアプリ",意味 バレる う る 中国 批判 する ない 環境 ガール 裏 操る いる 奴 等 卑劣だ 本当だ ドイツ 鉄道 グレタ さん ツイッター 応酬 混雑 する 過ぎる 形容 する れる ニュース アプリ
-1.0,"RT @Kamefuji2: ダメだよ、グレタちゃん❗️
ファーストクラスの切符持ってるのに、
なんでスーツケースの大荷物に囲まれて地べたでポーズ決めてんのよ⁉️
日本では、嘘つきは泥棒と左翼の始まりって言われるのよ❗️

グレタさん「帰りの列車は超満員」 ドイツ鉄道とツイッタ…",ダメ グレタ ちゃん ファースト クラス 切符 持つ る 荷物 囲む れる 地べた ポーズ 決める よ 日本 嘘つき 泥棒 左翼 始まり 言う れる よ グレタ さん 帰り 列車 満員 ドイツ 鉄道
1.0,"ぶっちゃけグレタさんが若者に人気あるの半分くらい批判者の態度のせいだと思うの

子供の頃、明らかに自分の方が正論なのに反論に困った大人が｢餓鬼は勉強してろ｣的な主張と無関係な所でマウントとってきて黙らさせられた経験ある人は多いっしょ

その時のどういう感情を抱いたか思い出してみなよ",ぶっちゃける グレタ さん 若者 人気 ある 半分 批判 者 態度 せい 思う 子供 頃 明らかだ 自分 方 正論 反論 困る 大人 餓鬼 勉強 する ろ 的 主張 無関係だ 所 マウント とる くる 黙る させる られる 経験 ある 人 多い 時 感情 抱く 思い出す
1.0,グレタさんの活動のおかげで、普段はいじめは良くないと綺麗事をぬかしてるくせに面白がってイジメをする滑稽なおっさん、クソ婆達のアカウントをブロック出来たから感謝している。,グレタ さん 活動 おかげ 普段 いじめ 良い ない 綺麗事 ぬかす る くせ 面白い がる イジメ する 滑稽だ おっさん クソ アカウント ブロック 出来る 感謝 する いる
-1.0,RT @haiiro8116: グレタさんに関しては、全世界に向けて黒歴史垂れ流し状態でかなり痛々しい事になっているよなと。,グレタ さん 関する 世界 向ける 黒 歴史 垂れ流し 状態 痛々しい 事 なる いる
-1.0,"グレタさん礼賛の声が大きいが、どうも私は素直に評価する気になれない。
普通の高校生？否。
ヨットで大西洋を横断するスポンサーはどんな勢力なのだろうか？

↓余り関係無い話題
/グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで小競り合い/
 https://t.co/9RP4MalSGY @afpbbcomより",グレタ さん 礼賛 声 大きい 私 素直だ 評価 する 気 なれる ない 普通だ 高校 生 ヨット 大西洋 横断 する スポンサー 勢力 余りだ 関係 無い 話題 グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い
-1.0,"RT 背後の勢力はあるでしょう。
でも大人には微塵も同情しません。
グレタさんのような心理的特性もない大人が、例え生活の為だとしても、仕事でやるなら自分の責任。
知人にマスコミ勤務が複数いますが、彼らが知らないで日本の不利益になる事に加担しているなら、不見識で愚かだといつか告げます。",背後 勢力 ある 大人 微塵 同情 する ます グレタ さん 心理 的だ 特性 ない 大人 例え 生活 為 する 仕事 やる 自分 責任 知人 マスコミ 勤務 複数 いる ます 彼 ら 知る 日本 不利益だ なる 事 加担 する いる 見識 愚かだ 告げる ます
-1.0,活動家に演出されるグレタさん。可哀想に。そして取り巻きの大人に怒りを覚えるべきだろう。,活動 家 演出 する れる グレタ さん 可哀想だ 取り巻き 大人 怒り 覚える
-1.0,正直言って、グレタさんあんまり好きじゃないんですよね！,言う グレタ さん 好きだ ない
1.0,やたら、スウェーデンの女の子を批判するツイートがある。影響を認めているからだ。頑張って！グレタさん。,スウェーデン 女の子 批判 する ツイート ある 影響 認める いる 頑張る グレタ さん
-1.0,"グレタさんが何かと話題ですが。
正直、哀れに感じます。

彼女の周りの汚い大人たちに担ぎ上げられ、
ただ利用されているように思います。

彼女は将来、どんな大人になるのでしょうか。",グレタ さん 話題 哀れだ 感じる ます 彼女 周り 汚い 大人 たち 担ぐ 上げる られる 利用 する れる いる 思う ます 彼女 将来 大人 なる
1.0,グレタさん。別に騙す気無かったのに、読み手が勝手に勘違いしただけなんじゃないのかな…。別にファーストクラスに居たって良いじゃん。ただ周りは混雑してる！って雰囲気を伝えたかっただけなのでは？😅,グレタ さん 別だ 騙す 気 無い 読み 手 勝手だ 勘違い する ない 別だ ファースト クラス 居る 良い 周り 混雑 する る 雰囲気 伝える たい
-1.0,グレタさん、鉄道はいいんですか？？？？？,グレタ さん 鉄道 いい
1.0,親愛なるグレタさん、気候変動と戦う鉄道労働者を支援してくれてありがとう。ICE 74号にご乗車いただき、私達は嬉しいです。そして100パーセントグリーンエネルギー… https://t.co/XZ1m3IkwKk,グレタ さん 気候 変動 戦う 鉄道 労働 者 支援 する くれる 74 号 乗車 いただく 私 達 嬉しい 100 パーセント グリーン エネルギー
